gene,value
DDB2,-0.05688774585723877
DDIT4,0.44139552116394043
DDR1,0.5994719862937927
DDX10,0.7727670669555664
DDX42,0.28586187958717346
DECR1,-0.3258066475391388
DENND2D,0.8980626463890076
DERA,-0.3098078668117523
DFFA,-0.6066842675209045
DFFB,0.5288758277893066
DHDDS,-0.6966389417648315
DHRS7,-0.3760664463043213
DHX29,1.160752534866333
DLD,-1.3606839179992676
DMTF1,-0.32731932401657104
DNAJA3,-0.5396685600280762
DNAJB1,0.32100173830986023
DNAJB2,0.2214217483997345
DNAJB6,-0.2791268825531006
DNAJC15,1.1073176860809326
DNM1,0.0024691522121429443
DNM1L,-2.56939697265625
DNMT1,-0.30269885063171387
DNMT3A,-0.6099154949188232
DNTTIP2,-0.8734307289123535
DPH2,0.10638558864593506
DRAP1,0.4677008092403412
DSG2,-0.14933717250823975
DUSP11,-0.3465115427970886
DUSP14,1.0559351444244385
DUSP22,-0.012601286172866821
DUSP3,-0.9433451890945435
DUSP4,0.4662891626358032
DUSP6,-0.4129604399204254
DYNLT3,-0.10331335663795471
DYRK3,-0.6425974369049072
E2F2,-0.30096322298049927
EAPP,0.6484431028366089
EBNA1BP2,-0.9822527170181274
EBP,0.13816414773464203
ECD,1.9424829483032227
ECH1,-0.2242853045463562
EDEM1,0.08966170251369476
EDN1,-0.6723055839538574
EED,-0.3154394328594208
EFCAB14,-0.7494423389434814
EGF,-0.020883113145828247
EGFR,2.459451913833618
EGR1,2.3296632766723633
EIF4EBP1,-0.735239565372467
EIF4G1,0.45811983942985535
EIF5,-1.572953701019287
ELAC2,0.28605881333351135
ELAVL1,-0.038268402218818665
ELOVL6,0.7802839875221252
EML3,-0.3073659837245941
ENOPH1,0.6304764747619629
ENOSF1,0.4504871368408203
EPB41L2,0.08065386116504669
EPHA3,-0.125904381275177
EPHB2,-0.029691144824028015
EPN2,0.05863334238529205
EPRS,0.8830252885818481
ERBB2,0.4395843744277954
ERBB3,0.195319265127182
ERO1A,0.05066406726837158
ETFB,1.2169487476348877
ETS1,-0.7152126431465149
ETV1,-0.8214479684829712
EVL,-0.165202334523201
EXOSC4,-0.2070697546005249
EXT1,-0.062371015548706055
EZH2,0.7180858850479126
FAH,-0.7217061519622803
FAIM,-0.02229490876197815
FAM20B,0.6131885051727295
FAM57A,0.909813642501831
FAM63A,1.0554790496826172
FAM69A,-0.5183516144752502
FAS,0.8849496841430664
FASTKD5,2.186573028564453
FAT1,0.32798153162002563
FBXL12,-0.9391709566116333
FBXO11,0.1995200514793396
FBXO21,0.28624340891838074
FBXO7,0.1627224087715149
FCHO1,-0.21487432718276978
FDFT1,0.030212752521038055
FEZ2,3.881399393081665
FGFR2,-0.43428924679756165
FGFR4,-0.3309837877750397
FHL2,0.4433601498603821
FIS1,0.7134518623352051
FKBP14,0.7792631387710571
FKBP4,-0.5636423826217651
FOS,-1.0067296028137207
FOSL1,0.21210575103759766
FOXJ3,0.5258946418762207
FOXO3,0.08637772500514984
FOXO4,0.5487268567085266
FPGS,-0.5739927887916565
FRS2,-0.22607474029064178
FSD1,-0.31536462903022766
FUT1,-0.32107803225517273
FYN,-0.18491584062576294
FZD1,-0.4241654872894287
FZD7,0.7413713932037354
G3BP1,-0.30989038944244385
GAA,-0.324797123670578
GABPB1,0.6421272158622742
GADD45A,-1.1438461542129517
GADD45B,0.18929660320281982
GALE,0.46072036027908325
GAPDH,-0.9779489040374756
GATA2,0.9235575795173645
GATA3,0.10236877202987671
GDPD5,-0.48515525460243225
GFOD1,-0.578708827495575
GFPT1,0.6268060803413391
GHR,0.4367281198501587
GLI2,-0.062115930020809174
GLOD4,0.10344564914703369
GLRX,-0.5737391710281372
GMNN,-1.7813818454742432
GNA11,0.46814683079719543
GNA15,-0.3606034517288208
GNAI1,0.9995001554489136
GNAI2,-0.09854142367839813
GNAS,-0.31389719247817993
GNB5,0.18517324328422546
GNPDA1,-0.17107659578323364
GOLT1B,-0.309505820274353
GPATCH8,0.675887405872345
GPC1,0.23371604084968567
GPER1,-0.3937782049179077
GRB10,-0.1152586042881012
GRB7,-0.28842970728874207
GRN,-0.09211115539073944
GRWD1,-0.2688654661178589
GSTM2,0.7753653526306152
GSTZ1,-1.3487721681594849
GTF2A2,0.44356733560562134
GTF2E2,0.24355748295783997
GTPBP8,-0.06736715883016586
H2AFV,-1.2599842548370361
HACD3,0.018663883209228516
HADH,1.6841042041778564
HAT1,0.10095858573913574
HDAC2,0.24244150519371033
HDAC6,0.6802104711532593
HDGFRP3,-0.9603907465934753
HEATR1,-0.31261372566223145
HEBP1,-0.49531373381614685
HERC6,1.3850910663604736
HERPUD1,1.0609116554260254
HES1,0.8092829585075378
HIF1A,-0.7133579254150391
HIST1H2BK,0.6611590385437012
HIST2H2BE,-0.630195677280426
HK1,0.16907130181789398
HLA-DMA,0.05168112367391586
HLA-DRA,-0.34299781918525696
HMG20B,0.20388540625572205
HMGA2,-0.9141511917114258
HMGCR,0.3074079155921936
HMGCS1,0.6790761947631836
HMOX1,0.16825658082962036
HN1L,0.3294958770275116
HOMER2,-0.7988401651382446
HOOK2,0.8081950545310974
HOXA10,0.31354889273643494
HOXA5,-0.9139009714126587
HPRT1,0.058882150799036026
HS2ST1,0.192399799823761
HSD17B10,-0.08727334439754486
HSD17B11,0.8532220125198364
HSPA1A,0.41514578461647034
HSPA4,-0.1441500186920166
HSPA8,0.05268388241529465
HSPB1,-0.8547397255897522
HSPD1,-0.08128917217254639
HTATSF1,0.2943938076496124
HTRA1,-1.0494896173477173
HYOU1,-0.978905439376831
IARS2,0.8270059823989868
ICAM1,0.7994111776351929
ICAM3,-0.6032361388206482
ICMT,0.00453861802816391
