gene	value
KIF14	0.6666464805603027
KIF1BP	0.28166472911834717
KIF20A	0.3959953784942627
KIF2C	0.10943907499313354
KIF5C	-0.5111423134803772
KIT	-0.05296427756547928
KLHDC2	0.038242459297180176
KLHL21	0.3242618441581726
KLHL9	-0.034025728702545166
KTN1	-0.3318856656551361
LAGE3	-0.40439707040786743
LAMA3	0.5616412162780762
LAP3	-0.2633146643638611
LBR	0.0893847793340683
LGALS8	-0.38051706552505493
LGMN	1.2215309143066406
LIG1	0.26276811957359314
LIPA	-1.3038899898529053
LOXL1	0.2391674518585205
LPAR2	0.2755758762359619
LPGAT1	0.8075100183486938
LRP10	0.0839090645313263
LRPAP1	0.8481700420379639
LRRC16A	-0.36763668060302734
LRRC41	-0.10917666554450989
LSM5	0.8304368257522583
LSM6	0.4191972017288208
LSR	-0.08706813305616379
LYN	-0.34393516182899475
LYPLA1	-0.6609933376312256
LYRM1	0.5370491147041321
MACF1	0.20954768359661102
MALT1	-0.43891263008117676
MAMLD1	0.04602740705013275
MAN2B1	-0.2684343457221985
MAP2K5	-0.18592782318592072
MAP3K4	0.8541125059127808
MAP4K4	0.15003111958503723
MAP7	-0.06239995360374451
MAPK13	-0.022973284125328064
MAPK1IP1L	-0.05390655994415283
MAPK9	0.013388341292738914
MAPKAPK2	-0.1474665105342865
MAPKAPK3	1.3312572240829468
MAPKAPK5	0.5047301650047302
MAST2	1.2350528240203857
MAT2A	0.21295766532421112
MBNL1	1.2133336067199707
MBNL2	-0.19248396158218384
MBOAT7	0.018614813685417175
MBTPS1	-0.9507385492324829
MCM3	-0.4738769233226776
MCOLN1	0.4691627621650696
MCUR1	0.4032914936542511
ME2	0.4158116579055786
MEF2C	0.38895130157470703
MELK	0.2677849233150482
MEST	-0.13379019498825073
METRN	-0.15518608689308167
MFSD10	-0.18008047342300415
MICALL1	0.5499522686004639
MIF	-0.23464691638946533
MKNK1	0.32259124517440796
MLEC	0.13555732369422913
MLLT11	-0.11773833632469177
MMP1	0.5713481903076172
MMP2	-0.11121036857366562
MNAT1	-1.8301994800567627
MOK	1.419950008392334
MPC2	-0.06097051501274109
MPZL1	-0.6264001131057739
MRPL12	-0.36306336522102356
MRPL19	0.3289283514022827
MRPS16	0.1719161570072174
MRPS2	0.2108958512544632
MSH6	0.10329669713973999
MSRA	1.3821829557418823
MTA1	-0.8733922243118286
MTERF3	0.5574945211410522
MTF2	1.0171575546264648
MTFR1	0.353609561920166
MTHFD2	0.14342603087425232
MUC1	-0.0047386400401592255
MVP	-0.18141698837280273
MYBL2	-0.5102372169494629
MYC	-0.35212162137031555
MYCBP	0.34564733505249023
MYCBP2	-0.5402916669845581
MYL9	-0.8972467184066772
